scenario,time_s,time_h,global_max_moisture_kgkg
S0,51000.0,14.166666666666666,0.5737928768938532
S0,51300.0,14.25,0.5688229212042811
S0,51600.0,14.333333333333334,0.5639273654526996
S0,51900.0,14.416666666666666,0.5591048929627543
S0,52200.0,14.5,0.5543542115170024
S0,52500.0,14.583333333333334,0.5496746826211244
S0,52800.0,14.666666666666666,0.5450656538708967
S0,53100.0,14.75,0.5405258486632201
S0,53400.0,14.833333333333334,0.5360540150848344
S0,53700.0,14.916666666666666,0.531648925380378
S0,54000.0,15.0,0.5273093755185695
S0,54300.0,15.083333333333334,0.5230341847569173
S0,54600.0,15.166666666666666,0.5188221952067705
S0,54900.0,15.25,0.514672271397538
S0,55200.0,15.333333333333334,0.5105832998391261
S0,55500.0,15.416666666666666,0.5065541885843191
S0,55800.0,15.5,0.5025838668689468
S0,56100.0,15.583333333333334,0.498671813527998
S0,56400.0,15.666666666666666,0.49481749727463503
S0,56700.0,15.75,0.4910198628475084
S0,57000.0,15.833333333333334,0.48727787620695473
S0,57300.0,15.916666666666666,0.48359052397420205
S0,57600.0,16.0,0.47995681300654147
S0,57900.0,16.083333333333332,0.4763757699905631
S0,58200.0,16.166666666666668,0.4728464410408313
S0,58500.0,16.25,0.4693678913063921
S0,58800.0,16.333333333333332,0.46593920458377563
S0,59100.0,16.416666666666668,0.46255948293592075
S0,59400.0,16.5,0.4592278463358227
S0,59700.0,16.583333333333332,0.45594387801543573
S0,60000.0,16.666666666666668,0.4527071531252413
S0,60300.0,16.75,0.4495168060617326
S0,60600.0,16.833333333333332,0.44637198907584674
S0,60900.0,16.916666666666668,0.44327187184834976
S0,61200.0,17.0,0.4402156409690562
S0,61500.0,17.083333333333332,0.43720209082628286
S0,61800.0,17.166666666666668,0.4342300541371149
S0,62100.0,17.25,0.4312987999577261
S0,62400.0,17.333333333333332,0.4284076117485385
S0,62700.0,17.416666666666668,0.42555578714136527
S0,63000.0,17.5,0.4227426376595818
S0,63300.0,17.583333333333332,0.4199674884327845
S0,63600.0,17.666666666666668,0.4172296779165597
S0,63900.0,17.75,0.4145285576182523
S0,64200.0,17.833333333333332,0.4118634918292319
S0,64500.0,17.916666666666668,0.40923385736368306
S0,64800.0,18.0,0.4066390433052772
S0,65100.0,18.083333333333332,0.40407879990962264
S0,65400.0,18.166666666666668,0.4015528707587253
S0,65700.0,18.25,0.3990606532211291
S0,66000.0,18.333333333333332,0.39660155693025095
S0,66300.0,18.416666666666668,0.3941750034930527
S0,66600.0,18.5,0.3917804262297577
S0,66900.0,18.583333333333332,0.38941726992291265
S0,67200.0,18.666666666666668,0.3870849905686123
S0,67500.0,18.75,0.38478305513236477
S0,67800.0,18.833333333333332,0.3825109413096307
S0,68100.0,18.916666666666668,0.38026813729098424
S0,68400.0,19.0,0.3780541415319292
S0,68700.0,19.083333333333332,0.375868462527331
S0,69000.0,19.166666666666668,0.3737106185908785
S0,69300.0,19.25,0.3715801376395555
S0,69600.0,19.333333333333332,0.36947655698327875
S0,69900.0,19.416666666666668,0.36739942311974283
S0,70200.0,19.5,0.36534829153439174
S0,70500.0,19.583333333333332,0.3633227265053789
S0,70800.0,19.666666666666668,0.3613223009133234
S0,71100.0,19.75,0.3593465960556855
S0,71400.0,19.833333333333332,0.35739520146558434
S0,71700.0,19.916666666666668,0.3554677147347208
S0,72000.0,20.0,0.35356374134043167
S0,72300.0,20.083333333333332,0.3516828944766062
S0,72600.0,20.166666666666668,0.3498247948883581
S0,72900.0,20.25,0.34798907071033425
S0,73200.0,20.333333333333332,0.34617535730856225
S0,73500.0,20.416666666666668,0.344383297125743
S0,73800.0,20.5,0.3426125395299105
S0,74100.0,20.583333333333332,0.3408627406663829
S0,74400.0,20.666666666666668,0.3391335633129397
S0,74700.0,20.75,0.33742467673815724
S0,75000.0,20.833333333333332,0.3357357565628426
S0,75300.0,20.916666666666668,0.3340664846245062
S0,75600.0,21.0,0.3324165488448134
S0,75900.0,21.083333333333332,0.33078564309995906
S0,76200.0,21.166666666666668,0.3291734670939057
S0,76500.0,21.25,0.32757972623443193
S0,76800.0,21.333333333333332,0.3260041315119313
S0,77100.0,21.416666666666668,0.32444639938091013
S0,77400.0,21.5,0.32290625164412495
S0,77700.0,21.583333333333332,0.32138341533930814
S0,78000.0,21.666666666666668,0.31987762262842495
S0,78300.0,21.75,0.3183886106894097
S0,78600.0,21.833333333333332,0.3169161216103274
S0,78900.0,21.916666666666668,0.3154599022859081
S0,79200.0,22.0,0.3140197043350867
S0,79500.0,22.083333333333332,0.3125954796495995
S0,79800.0,22.166666666666668,0.3111871761338947
S0,80100.0,22.25,0.3097945462474698
S0,80400.0,22.333333333333332,0.3084173471871108
S0,80700.0,22.416666666666668,0.3070553407552165
S0,81000.0,22.5,0.30570829325348636
S0,81300.0,22.583333333333332,0.3043757922994874
S0,81600.0,22.666666666666668,0.3030574376034982
S0,81900.0,22.75,0.3017530199604715
S0,82200.0,22.833333333333332,0.3004623339370659
S0,82500.0,22.916666666666668,0.29918517780945925
S0,82800.0,23.0,0.2979213536370728
S0,83100.0,23.083333333333332,0.2966708386302886
S0,83400.0,23.166666666666668,0.2954336067678487
S0,83700.0,23.25,0.29420945983194385
S0,84000.0,23.333333333333332,0.29299820326743253
S0,84300.0,23.416666666666668,0.29179964609566106
S0,84600.0,23.5,0.2906136007478468
S0,84900.0,23.583333333333332,0.28943972185930117
S0,85200.0,23.666666666666668,0.2882776736229998
S0,85500.0,23.75,0.2871272883161673
S0,85800.0,23.833333333333332,0.28598840111202284
S0,86100.0,23.916666666666668,0.284860850062665
S0,86400.0,24.0,0.2837444760454742
S0,86700.0,24.083333333333332,0.2826392748949792
S0,87000.0,24.166666666666668,0.28154523915881097
S0,87300.0,24.25,0.2804622089210802
S0,87600.0,24.333333333333332,0.2793900271307315
S0,87900.0,24.416666666666668,0.2783285395259609
S0,88200.0,24.5,0.27727759450438694
S0,88500.0,24.583333333333332,0.2762369000633141
S0,88800.0,24.666666666666668,0.275206172015879
S0,89100.0,24.75,0.2741852749091256
S0,89400.0,24.833333333333332,0.2731740755364814
S0,89700.0,24.916666666666668,0.27217244293957593
S0,90000.0,25.0,0.2711802483592362
S0,90300.0,25.083333333333332,0.2701975006797902
S0,90600.0,25.166666666666668,0.2692242058648892
S0,90900.0,25.25,0.2682602339368624
S0,91200.0,25.333333333333332,0.267305457191449
S0,91500.0,25.416666666666668,0.2663597501164863
S0,91800.0,25.5,0.26542298934959674
S0,92100.0,25.583333333333332,0.2644950536353921
S0,92400.0,25.666666666666668,0.2635758237822032
S0,92700.0,25.75,0.2626651826212599
S0,93000.0,25.833333333333332,0.2617630149663742
S0,93300.0,25.916666666666668,0.26086920757452925
S0,93600.0,26.0,0.2599836491073582
S0,93900.0,26.083333333333332,0.2591062300934933
S0,94200.0,26.166666666666668,0.25823684289175264
S0,94500.0,26.25,0.2573753816551419
S0,94800.0,26.333333333333332,0.25652174229564495
S0,95100.0,26.416666666666668,0.25567582244977965
S0,95400.0,26.5,0.2548375213880011
S0,95700.0,26.583333333333332,0.254006625584711
S0,96000.0,26.666666666666668,0.2531829270799387
S0,96300.0,26.75,0.25236633596457797
S0,96600.0,26.833333333333332,0.25155676378474257
S0,96900.0,26.916666666666668,0.25075412346764603
S0,97200.0,27.0,0.24995832961542983
S0,97500.0,27.083333333333332,0.2491694061477322
S0,97800.0,27.166666666666668,0.24838737551614518
S0,98100.0,27.25,0.24761215043423418
S0,98400.0,27.333333333333332,0.24684364502322462
S0,98700.0,27.416666666666668,0.2460817747787014
S0,99000.0,27.5,0.24532645654376423
S0,99300.0,27.583333333333332,0.2445776084849208
S0,99600.0,27.666666666666668,0.2438351500665791
S0,99900.0,27.75,0.24309900202598184
S0,100200.0,27.833333333333332,0.24236908634975213
S0,100500.0,27.916666666666668,0.24164532625053678
S0,100800.0,28.0,0.240927646144148
S0,101100.0,28.083333333333332,0.24021597162719427
S0,101400.0,28.166666666666668,0.23951022945518663
S0,101700.0,28.25,0.238810347521106
S0,102000.0,28.333333333333332,0.23811625483441912
S0,102300.0,28.416666666666668,0.23742788150052865
S0,102600.0,28.5,0.23674515870064738
S0,102900.0,28.583333333333332,0.2360680186720851
S0,103200.0,28.666666666666668,0.2353963946889386
S0,103500.0,28.75,0.2347302210431778
S0,103800.0,28.833333333333332,0.2340694330261185
S0,104100.0,28.916666666666668,0.233413966910276
S0,104400.0,29.0,0.2327637598872809
S0,104700.0,29.083333333333332,0.23211866106251344
S0,105000.0,29.166666666666668,0.23147852329231336
S0,105300.0,29.25,0.23084329073771087
S0,105600.0,29.333333333333332,0.2302129082744352
S0,105900.0,29.416666666666668,0.2295873216196494
S0,106200.0,29.5,0.2289664773849216
S0,106500.0,29.583333333333332,0.2283504075882226
S0,106800.0,29.666666666666668,0.22773914325808778
S0,107100.0,29.75,0.2271326291208836
S0,107400.0,29.833333333333332,0.226530810883101
S0,107700.0,29.916666666666668,0.2259336350468848
S0,108000.0,30.0,0.22534104889564857
S0,108300.0,30.083333333333332,0.22475300048075048
S0,108600.0,30.166666666666668,0.22416943860907312
S0,108900.0,30.25,0.22359031282841257
S0,109200.0,30.333333333333332,0.22301557341511472
S0,109500.0,30.416666666666668,0.22244517136146688
S0,109800.0,30.5,0.22187905836333421
S0,110100.0,30.583333333333332,0.221317186808045
S0,110400.0,30.666666666666668,0.2207595097625175
S0,110700.0,30.75,0.22020598096162294
S0,111000.0,30.833333333333332,0.21965655479677873
S0,111300.0,30.916666666666668,0.21911118630476525
S0,111600.0,31.0,0.21856983115676132
S0,111900.0,31.083333333333332,0.21803244564759205
S0,112200.0,31.166666666666668,0.21749898668518408
S0,112500.0,31.25,0.21696941178022383
S0,112800.0,31.333333333333332,0.21644367903601325
S0,113100.0,31.416666666666668,0.21592174713852033
S0,113400.0,31.5,0.2154035753466195
S0,113700.0,31.583333333333332,0.21488912348251843
S0,114000.0,31.666666666666668,0.21437835192236857
S0,114300.0,31.75,0.21387122158705424
S0,114600.0,31.833333333333332,0.21336769393315924
S0,114900.0,31.916666666666668,0.21286773094410533
S0,115200.0,32.0,0.21237129512146066
S0,115500.0,32.083333333333336,0.21187834947641443
S0,115800.0,32.166666666666664,0.21138885752141368
S0,116100.0,32.25,0.21090278326196085
S0,116400.0,32.333333333333336,0.2104200911885656
S0,116700.0,32.416666666666664,0.2099407462688514
S0,117000.0,32.5,0.20946471393980984
S0,117300.0,32.583333333333336,0.20899196010020282
S0,117600.0,32.666666666666664,0.20852245110310721
S0,117900.0,32.75,0.2080561537485993
S0,118200.0,32.833333333333336,0.20759303527657733
S0,118500.0,32.916666666666664,0.20713306335971704
S0,118800.0,33.0,0.20667620609655935
S0,119100.0,33.083333333333336,0.206222432004726
S0,119400.0,33.166666666666664,0.2057717100142607
S0,119700.0,33.25,0.20532400946109405
S0,120000.0,33.333333333333336,0.20487930008062774
S0,120300.0,33.416666666666664,0.20443755200143723
S0,120600.0,33.5,0.20399873573909008
S0,120900.0,33.583333333333336,0.2035628221900764
S0,121200.0,33.666666666666664,0.20312978262585
S0,121500.0,33.75,0.20269958868697882
S0,121800.0,33.833333333333336,0.20227221237739998
S0,122100.0,33.916666666666664,0.2018476260587794
S0,122400.0,34.0,0.20142580244497302
S0,122700.0,34.083333333333336,0.20100671459658795
S0,123000.0,34.166666666666664,0.20059033591564018
S0,123300.0,34.25,0.20017664014030934
S0,123600.0,34.333333333333336,0.19976560133978585
S0,123900.0,34.416666666666664,0.1993571939092104
S0,124200.0,34.5,0.19895139252560184
S0,124500.0,34.583333333333336,0.19854811650151366
S0,124800.0,34.666666666666664,0.1981472867037723
S0,125100.0,34.75,0.19774888093071205
S0,125400.0,34.833333333333336,0.19735287708173493
S0,125700.0,34.916666666666664,0.19695925337525902
S0,126000.0,35.0,0.19656798841326406
S0,126300.0,35.083333333333336,0.19617911445122868
S0,126600.0,35.166666666666664,0.1957926632561685
S0,126900.0,35.25,0.1954086120634351
S0,127200.0,35.333333333333336,0.1950269384261762
S0,127500.0,35.416666666666664,0.19464762017937765
S0,127800.0,35.5,0.19427063542774886
S0,128100.0,35.583333333333336,0.19389596254142927
S0,128400.0,35.666666666666664,0.1935235801520963
S0,128700.0,35.75,0.19315346714939452
S0,129000.0,35.833333333333336,0.1927856026767489
S0,129300.0,35.916666666666664,0.192419966127809
S0,129600.0,36.0,0.19205653714279186
S0,129900.0,36.083333333333336,0.19169529560489054
S0,130200.0,36.166666666666664,0.1913362216367435
S0,130500.0,36.25,0.19097929559696403
S0,130800.0,36.333333333333336,0.19062449807672927
S0,131100.0,36.416666666666664,0.19027180989642642
S0,131400.0,36.5,0.18992121210235605
S0,131700.0,36.583333333333336,0.18957268596349078
S0,132000.0,36.666666666666664,0.18922621296828881
S0,132300.0,36.75,0.18888177482156027
S0,132600.0,36.833333333333336,0.1885393534413861
S0,132900.0,36.916666666666664,0.18819893095608792
S0,133200.0,37.0,0.18786048970124802
S0,133500.0,37.083333333333336,0.18752401221677828
S0,133800.0,37.166666666666664,0.1871894812440373
S0,134100.0,37.25,0.18685687972299436
S0,134400.0,37.333333333333336,0.18652619078944027
S0,134700.0,37.416666666666664,0.186197397772243
S0,135000.0,37.5,0.18587048419064806
S0,135300.0,37.583333333333336,0.18554543375162363
S0,135600.0,37.666666666666664,0.18522223034724714
S0,135900.0,37.75,0.18490085805213555
S0,136200.0,37.833333333333336,0.18458130112091692
S0,136500.0,37.916666666666664,0.18426354398574255
S0,136800.0,38.0,0.18394757125383995
S0,137100.0,38.083333333333336,0.18363336770510438
S0,137400.0,38.166666666666664,0.18332091828973032
S0,137700.0,38.25,0.18301020812588034
S0,138000.0,38.333333333333336,0.18270122249739168
S0,138300.0,38.416666666666664,0.18239394685151972
S0,138600.0,38.5,0.18208836679671728
S0,138900.0,38.583333333333336,0.1817844681004497
S0,139200.0,38.666666666666664,0.1814822366870449
S0,139500.0,38.75,0.18118165863557706
S0,139800.0,38.833333333333336,0.18088272017778462
S0,140100.0,38.916666666666664,0.18058540769602066
S0,140400.0,39.0,0.18028970772123618
S0,140700.0,39.083333333333336,0.17999560693099478
S0,141000.0,39.166666666666664,0.17970309214751853
S0,141300.0,39.25,0.17941215033576505
S0,141600.0,39.333333333333336,0.17912276860153406
S0,141900.0,39.416666666666664,0.17883493418960353
S0,142200.0,39.5,0.1785486344818954
S0,142500.0,39.583333333333336,0.178263856995669
S0,142800.0,39.666666666666664,0.17798058938174324
S0,143100.0,39.75,0.17769881942274562
S0,143400.0,39.833333333333336,0.17741853503138852
S0,143700.0,39.916666666666664,0.17713972424877206
S0,144000.0,40.0,0.17686237524271292
S0,144300.0,40.083333333333336,0.17658647630609836
S0,144600.0,40.166666666666664,0.17631201585526649
S0,144900.0,40.25,0.17603898242840943
S0,145200.0,40.333333333333336,0.17576736468400259
S0,145500.0,40.416666666666664,0.1754971513992565
S0,145800.0,40.5,0.1752283314685926
S0,146100.0,40.583333333333336,0.17496089390214153
S0,146400.0,40.666666666666664,0.17469482782426515
S0,146700.0,40.75,0.17443012247209932
S0,147000.0,40.833333333333336,0.17416676719411936
S0,147300.0,40.916666666666664,0.17390475144872702
S0,147600.0,41.0,0.1736440648028581
S0,147900.0,41.083333333333336,0.1733846969306112
S0,148200.0,41.166666666666664,0.1731266376118964
S0,148500.0,41.25,0.17286987673110454
S0,148800.0,41.333333333333336,0.17261440427579566
S0,149100.0,41.416666666666664,0.17236021033540705
S0,149400.0,41.5,0.1721072850999804
S0,149700.0,41.583333333333336,0.17185561885890732
S0,150000.0,41.666666666666664,0.17160520199969373
S0,150300.0,41.75,0.17135602500674194
S0,150600.0,41.833333333333336,0.1711080784601505
S0,150900.0,41.916666666666664,0.17086135303453223
S0,151200.0,42.0,0.17061583949784817
S0,151500.0,42.083333333333336,0.1703715287102598
S0,151800.0,42.166666666666664,0.17012841162299666
S0,152100.0,42.25,0.16988647927724165
S0,152400.0,42.333333333333336,0.16964572280303106
S0,152700.0,42.416666666666664,0.1694061334181712
S0,153000.0,42.5,0.1691677024271706
S0,153300.0,42.583333333333336,0.16893042122018717
S0,153600.0,42.666666666666664,0.16869428127199068
S0,153900.0,42.75,0.16845927414093984
S0,154200.0,42.833333333333336,0.16822539146797402
S0,154500.0,42.916666666666664,0.16799262497561962
S0,154800.0,43.0,0.16776096646700983
S0,155100.0,43.083333333333336,0.16753040782491896
S0,155400.0,43.166666666666664,0.16730094101080992
S0,155700.0,43.25,0.16707255806389545
S0,156000.0,43.333333333333336,0.16684525110021242
S0,156300.0,43.416666666666664,0.16661901231170892
S0,156600.0,43.5,0.16639383396534466
S0,156900.0,43.583333333333336,0.16616970840220324
S0,157200.0,43.666666666666664,0.1659466280366177
S0,157500.0,43.75,0.1657245853553069
S0,157800.0,43.833333333333336,0.16550357291652576
S0,158100.0,43.916666666666664,0.16528358334922527
S0,158400.0,44.0,0.16506460935222575
S0,158700.0,44.083333333333336,0.16484664369340057
S0,159000.0,44.166666666666664,0.1646296792088715
S0,159300.0,44.25,0.16441370880221498
S0,159600.0,44.333333333333336,0.1641987254436793
S0,159900.0,44.416666666666664,0.16398472216941268
S0,160200.0,44.5,0.16377169208070164
S0,160500.0,44.583333333333336,0.16355962834321996
S0,160800.0,44.666666666666664,0.16334852418628773
S0,161100.0,44.75,0.16313837290214034
S0,161400.0,44.833333333333336,0.162929167845208
S0,161700.0,44.916666666666664,0.16272090243140408
S0,162000.0,45.0,0.16251357013742382
S0,162300.0,45.083333333333336,0.16230716450005217
S0,162600.0,45.166666666666664,0.16210167911548096
S0,162900.0,45.25,0.1618971076386481
S0,163200.0,45.333333333333336,0.16169344378254433
S0,163500.0,45.416666666666664,0.1614906813175651
S0,163800.0,45.5,0.1612888140708742
S0,164100.0,45.583333333333336,0.1610878359257991
S0,164400.0,45.666666666666664,0.1608877408210917
S0,164700.0,45.75,0.1606885227504489
S0,165000.0,45.833333333333336,0.16049017576184513
S0,165300.0,45.916666666666664,0.16029269395680937
S0,165600.0,46.0,0.16009607149005223
S0,165900.0,46.083333333333336,0.159900302568654
S0,166200.0,46.166666666666664,0.1597053814516575
S0,166500.0,46.25,0.15951130244938216
S0,166800.0,46.333333333333336,0.1593180599229265
S0,167100.0,46.416666666666664,0.159125648283503
S0,167400.0,46.5,0.15893406199208157
S0,167700.0,46.583333333333336,0.15874329555860534
S0,168000.0,46.666666666666664,0.15855334354168082
S0,168300.0,46.75,0.1583642005478471
S0,168600.0,46.833333333333336,0.15817586123122965
S0,168900.0,46.916666666666664,0.15798832029283927
S0,169200.0,47.0,0.15780157248025733
S0,169500.0,47.083333333333336,0.15761561258695525
S0,169800.0,47.166666666666664,0.15743043545196664
S0,170100.0,47.25,0.15724603595921904
S0,170400.0,47.333333333333336,0.15706240903716498
S0,170700.0,47.416666666666664,0.15687954965832523
S0,171000.0,47.5,0.15669745283867514
S0,171300.0,47.583333333333336,0.15651611363735962
S0,171600.0,47.666666666666664,0.15633552715609844
S0,171900.0,47.75,0.15615568853876233
S0,172200.0,47.833333333333336,0.15597659297095165
S0,172500.0,47.916666666666664,0.15579823567958256
S0,172800.0,48.0,0.15562061193232032
S0,173100.0,48.083333333333336,0.1554437170373165
S0,173400.0,48.166666666666664,0.15526754634265727
S0,173700.0,48.25,0.15509209523597
S0,174000.0,48.333333333333336,0.1549173591440331
S0,174300.0,48.416666666666664,0.15474333353239325
S0,174600.0,48.5,0.15457001390485867
S0,174900.0,48.583333333333336,0.15439739580315548
S0,175200.0,48.666666666666664,0.15422547480661086
S0,175500.0,48.75,0.15405424653161362
S0,175800.0,48.833333333333336,0.15388370663131876
S0,176100.0,48.916666666666664,0.15371385079524985
S0,176400.0,49.0,0.1535446747488945
S0,176700.0,49.083333333333336,0.15337617425343145
S0,177000.0,49.166666666666664,0.15320834510521997
S0,177300.0,49.25,0.1530411831355243
S0,177600.0,49.333333333333336,0.15287468421013933
S0,177900.0,49.416666666666664,0.15270884422900952
S0,178200.0,49.5,0.1525436591259735
S0,178500.0,49.583333333333336,0.15237912486828276
S0,178800.0,49.666666666666664,0.15221523745634266
S0,179100.0,49.75,0.15205199292336052
S0,179400.0,49.833333333333336,0.1518893873350098
S0,179700.0,49.916666666666664,0.15172741678909368
S0,180000.0,50.0,0.15156607741523034
S0,180300.0,50.083333333333336,0.1514053653745616
S0,180600.0,50.166666666666664,0.1512452768593533
S0,180900.0,50.25,0.15108580809274966
S0,181200.0,50.333333333333336,0.1509269553284435
S0,181500.0,50.416666666666664,0.15076871485037033
S0,181800.0,50.5,0.15061108297240516
